pct_carrier_delay;pct_atc_delay;pct_weather_delay;airline
867.258.382.642.998;461.439.842.209.073;0.577909270216962;United
704.589.114.194.237;266.168.623.265.742;0.663820704375667;United
619.378.468.368.479;61.465.038.845.727;0.452830188679245;United
14.66;6.54;0;United
133.191.489.361.702;717.021.276.595.745;0;United
101.270.491.803.279;85.068.306.010.929;0.592896174863388;United
642.787.682.333.874;523.014.586.709.887;0.578606158833063;United
398.984.771.573.604;493.570.219.966.159;0.411167512690355;United
761.442.006.269.592;451.724.137.931.035;0.219435736677116;United
111.618.828.932.262;601.262.916.188.289;0.669345579793341;United
143.485.714.285.714;940.571.428.571.429;119.428.571.428.571;United
763.926.174.496.644;165.637.583.892.617;0.211409395973154;United
103.846.153.846.154;392.307.692.307.692;0.648351648351648;United
162.219.959.266.802;115.356.415.478.615;0.556008146639511;United
456.509.695.290.859;817.451.523.545.706;0;United
11.881.390.593.047;354.192.229.038.855;0.689161554192229;United
433.898.305.084.746;264.406.779.661.017;169.491.525.423.729;United
576.190.476.190.476;0.904761904761905;147.619.047.619.048;United
13.415;7.055;0.3;United
803.088.803.088.803;701.544.401.544.402;112.355.212.355.212;United
883.277.591.973.244;444.258.639.910.814;0.464882943143813;United
892.857.142.857.143;360.714.285.714.286;0;United
920.192.307.692.308;698.076.923.076.923;0.221153846153846;United
680.597.014.925.373;177.611.940.298.507;0;United
696.666.666.666.667;0.433333333333333;0;United
626.056.338.028.169;259.154.929.577.465;0;United
415.307.820.299.501;138.402.662.229.617;0.0166389351081531;United
696.666.666.666.667;114.166.666.666.667;0.158333333333333;United
773.563.218.390.805;578.735.632.183.908;0.850574712643678;United
689.922.480.620.155;295.348.837.209.302;0;United
969.117.647.058.824;307.352.941.176.471;0;United
10.5;143.333.333.333.333;376.666.666.666.667;United
0.692307692307692;769.230.769.230.769;0;United
172.424.242.424.242;303.030.303.030.303;0;United
496.923.076.923.077;0.630769230769231;0;United
137.358.490.566.038;916.981.132.075.472;154.716.981.132.075;United
691.489.361.702.128;937.234.042.553.191;0.75531914893617;United
117.315.573.770.492;650.204.918.032.787;0.48155737704918;United
912.173.913.043.478;418.260.869.565.217;0.347826086956522;United
986.324.786.324.786;758.119.658.119.658;0.854700854700855;United
120.588.235.294.118;116.797.385.620.915;0.640522875816993;United
515.294.117.647.059;327.058.823.529.412;0.0235294117647059;United
192.258.064.516.129;406.451.612.903.226;212.903.225.806.452;United
147.435.897.435.897;148.461.538.461.538;0;United
958.527.131.782.946;481.007.751.937.984;0.837209302325581;United
965.853.658.536.585;563.414.634.146.341;48.780.487.804.878;United
163.571.428.571.429;0.678571428571429;0;United
6.32;2.52;133.333.333.333.333;United
670.754.716.981.132;771.698.113.207.547;0.0849056603773585;United
4.275;14.775;0.475;United
165.333.333.333.333;101.333.333.333.333;0;United
12.5;0;0;United
325.806.451.612.903;554.838.709.677.419;0;United
828.571.428.571.428;430.357.142.857.143;0;United
118.163.265.306.122;0.591836734693877;0;United
198.064.516.129.032;255.806.451.612.903;0;United
787.096.774.193.548;103.225.806.451.613;219.354.838.709.677;United
127.096.774.193.548;0.0967741935483871;32.258.064.516.129;United
370.967.741.935.484;364.516.129.032.258;0;United
84.375;0.5625;0;United
199.130.434.782.609;183.478.260.869.565;1;United
896.774.193.548.387;144.193.548.387.097;0;United
136.231.884.057.971;569.565.217.391.304;0;United
504.347.826.086.956;182.608.695.652.174;0;United
1;308.695.652.173.913;0;United
127.931.034.482.759;0.0344827586206897;0;United
5;794.117.647.058.824;0;United
694.444.444.444.444;469.444.444.444.444;0;United
75.609.756.097.561;0;0;United
798.275.862.068.965;520.689.655.172.414;0;United
416.666.666.666.667;0;0;United
968.965.517.241.379;410.344.827.586.207;0;United
63.433.868.974.042;392.533.992.583.436;0.350061804697157;Southwest
950.420.168.067.227;0.491596638655462;0.420168067226891;Southwest
138.815.165.876.777;424.170.616.113.744;0.407582938388626;Southwest
983.920.704.845.815;250.881.057.268.722;0;Southwest
989.254.385.964.912;215.350.877.192.982;0.425438596491228;Southwest
136.740.331.491.713;404.419.889.502.762;0;Southwest
102.775.330.396.476;189.867.841.409.692;0.013215859030837;Southwest
627.625.460.958.794;402.084.335.417.669;0.563732563732564;Southwest
884.442.270.058.709;430.952.380.952.381;0.16470971950424;Southwest
845.374.449.339.207;0.814977973568282;0.757709251101322;Southwest
670.103.092.783.505;100.329.896.907.216;311.546.391.752.577;Southwest
119.156.976.744.186;276.453.488.372.093;0.148255813953488;Southwest
103.664.122.137.405;195.801.526.717.557;0.320610687022901;Southwest
780.851.063.829.787;188.052.373.158.756;0.794871794871795;Southwest
623.277.243.589.744;454.126.602.564.103;0.483573717948718;Southwest
51.209.805.794.333;454.536.771.728.749;0.596147723654887;Southwest
160.237.068.965.517;310.775.862.068.966;0.256465517241379;Southwest
882.077.393.075.356;425.763.747.454.175;0.560081466395112;Southwest
948.407.643.312.102;272.611.464.968.153;0.277070063694268;Southwest
744.940.239.043.825;261.354.581.673.307;0.192828685258964;Southwest
621.745.249.824.068;406.052.076.002.815;0.180154820548909;Southwest
957.495.881.383.855;207.084.019.769.357;0.42174629324547;Southwest
112.527.964.205.817;181.431.767.337.808;0.32662192393736;Southwest
101.771.369.721.936;117.095.777.548.919;0.0154479917610711;Southwest
110.763.723.150.358;232.696.897.374.702;0.0214797136038186;Southwest
816.014.234.875.445;680.427.046.263.345;0.768683274021352;Southwest
944.372.093.023.256;187.162.790.697.674;0.333023255813953;Southwest
974.538.745.387.454;102.509.225.092.251;316.605.166.051.661;Southwest
735.324.107.793.154;125.127.458.120.903;0.0538965768390386;Southwest
490.669.904.877.555;586.298.320.178.102;16.381.299.332.119;Southwest
921.439.509.954.058;176.339.969.372.129;0.3843797856049;Southwest
119.120.879.120.879;346.153.846.153.846;0.115384615384615;Southwest
930.263.157.894.737;209.649.122.807.018;0.328947368421053;Southwest
890.557.451.649.602;260.068.259.385.666;0.42320819112628;Southwest
85.373.924.553.276;266.909.331.568.498;0.209133024487095;Southwest
124.196.597.353.497;200.945.179.584.121;0.381852551984877;Southwest
998.333.333.333.333;208.148.148.148.148;0.301851851851852;Southwest
648.436.748.436.748;224.723.424.723.425;0.218855218855219;Southwest
111.003.039.513.678;117.933.130.699.088;0.0759878419452888;Southwest
818.214.936.247.723;262.112.932.604.736;0.058287795992714;Southwest
127.266.811.279.826;341.214.750.542.299;0.724511930585683;Southwest
911.827.956.989.247;251.612.903.225.806;0;Southwest
122.616.822.429.907;298.130.841.121.495;0.467289719626168;Southwest
776.557.863.501.484;130.563.798.219.585;114.540.059.347.181;Southwest
101.862.284.820.031;184.037.558.685.446;0.126760563380282;Southwest
722.900.763.358.779;0.694656488549618;0;Southwest
551.402.421.021.553;180.011.809.861.234;0.351048125184529;Southwest
783.870.967.741.936;0;0;Southwest
470.967.741.935.484;113.978.494.623.656;210.752.688.172.043;Southwest
694.318.422.726.309;58.251.006.995.972;0.668645325418698;Southwest
192.258.064.516.129;448.387.096.774.194;0.403225806451613;Southwest
131.840.490.797.546;213.496.932.515.337;0.595092024539877;Southwest
91.968.085.106.383;221.276.595.744.681;0.792553191489362;Southwest
946.369.426.751.592;191.210.191.082.803;0.243312101910828;Southwest
949.233.716.475.096;130.651.340.996.169;365.708.812.260.536;Southwest
158.709.677.419.355;119.354.838.709.677;167.741.935.483.871;Southwest
787.547.746.371.276;853.552.330.022.918;146.142.093.200.917;Southwest
813.609.467.455.621;239.940.828.402.367;0.692307692307692;Southwest
116.157.407.407.407;230.555.555.555.556;0.0324074074074074;Southwest
742.304.475.115.015;451.923.881.221.246;0.226474278544542;Southwest
103.979.797.979.798;169.090.909.090.909;0.258585858585859;Southwest
109.704.918.032.787;131.147.540.983.607;0.0311475409836066;Southwest
964.034.021.871.203;273.754.556.500.608;0.243013365735115;Southwest
12.041.388.518.024;241.655.540.720.961;0.464619492656876;Southwest
954.440.154.440.154;462.934.362.934.363;0.637065637065637;Southwest
876.307.572.209.211;402.380.952.380.952;0.119047619047619;Southwest
755.298.804.780.876;262.948.207.171.315;0.168924302788845;Southwest
847.524.752.475.248;194.257.425.742.574;0.59009900990099;Southwest
110.554.393.305.439;339.853.556.485.356;0.102510460251046;Southwest
772.012.102.874.433;133.366.111.951.589;179.803.328.290.469;Southwest
633.746.630.727.763;249.433.962.264.151;0.0452830188679245;Southwest
143.729.903.536.977;176.527.331.189.711;0.20042872454448;Southwest
760.780.065.005.417;134.723.726.977.248;0.23726977248104;Southwest
670.484.581.497.797;226.798.825.256.975;0.452276064610866;Southwest
617.947.732.513.451;261.990.776.325.903;0.63412759415834;Southwest
62.585.635.359.116;368.729.281.767.956;0.608839779005525;Southwest
124.407.894.736.842;17.609.649.122.807;0.175438596491228;Southwest
953.634.577.603.143;165.225.933.202.358;0.0412573673870334;Southwest
676.494.023.904.382;270.119.521.912.351;0;American
537.125;46.225;0.64125;American
504.608.482.871.126;498.898.858.075.041;0.632952691680261;American
471.153.846.153.846;183.653.846.153.846;0;American
699.732.620.320.856;708.021.390.374.332;172.727.272.727.273;American
535.032.362.459.547;508.090.614.886.731;0.387540453074434;American
110.051.282.051.282;342.051.282.051.282;0;American
64.563.986.409.966;469.082.672.706.682;103.850.509.626.274;American
530.743.161.462.116;55.357.056.402.808;0.577826192205277;American
775.314.861.460.957;36.624.685.138.539;0.516372795969773;American
802.395.964.691.047;46.141.235.813.367;0.679697351828499;American
358.217.142.857.143;722.979.047.619.048;0.748419047619048;American
67.625.730.994.152;22.046.783.625.731;0.982456140350877;American
874.173.806.609.547;453.977.968.176.255;0.430844553243574;American
431.254.714.609.002;635.881.317.576.062;0.314055820970581;American
848.387.096.774.194;294.354.838.709.677;0.104838709677419;American
108.539.325.842.697;255.056.179.775.281;0.112359550561798;American
947.417.840.375.587;25.962.441.314.554;0.474178403755869;American
116.376.811.594.203;585.668.276.972.625;0.806763285024155;American
908.656.036.446.469;589.293.849.658.314;0.435079726651481;American
150.322.580.645.161;438.709.677.419.355;0.67741935483871;American
0;109.354.838.709.677;0;American
116.236.559.139.785;989.247.311.827.957;0;American
573.033.707.865.169;392.883.895.131.086;111.610.486.891.386;American
975.862.068.965.517;441.379.310.344.828;293.103.448.275.862;American
679.050.279.329.609;255.027.932.960.894;0.23463687150838;American
101.583.333.333.333;305.416.666.666.667;0.445833333333333;American
516.828.478.964.401;100.485.436.893.204;0.375404530744337;American
766.034.155.597.723;463.377.609.108.159;112.333.965.844.402;American
909.166.666.666.667;7;0.866666666666667;American
686.545.454.545.455;469.818.181.818.182;155.272.727.272.727;American
892.424.242.424.243;517.171.717.171.717;246.464.646.464.646;American
147.096.774.193.548;479.032.258.064.516;138.709.677.419.355;American
129.697.624.190.065;895.032.397.408.207;0.721382289416847;American
938.709.677.419.355;245.564.516.129.032;288.306.451.612.903;American
11.523.178.807.947;309.050.772.626.932;0.609271523178808;American
491.512.915.129.151;270.479.704.797.048;141.328.413.284.133;American
955.504.587.155.963;198.165.137.614.679;119.724.770.642.202;American
751.149.425.287.356;477.586.206.896.552;11.551.724.137.931;American
7.953.216.374.269;500.194.931.773.879;0.454191033138402;American
405.806.451.612.903;272.903.225.806.452;170.967.741.935.484;American
620.879.120.879.121;697.802.197.802.198;146.593.406.593.407;American
705.069.124.423.963;541.013.824.884.793;117.511.520.737.327;American
619.571.428.571.429;256.142.857.142.857;0.922857142857143;American
126.434.108.527.132;141.085.271.317.829;158.139.534.883.721;American
438.255.033.557.047;11.248.322.147.651;0.828859060402685;American
612.365.591.397.849;629.569.892.473.118;23.494.623.655.914;American
622.459.893.048.128;173.262.032.085.562;159.893.048.128.342;American
811.395.348.837.209;31.906.976.744.186;143.488.372.093.023;American
948.024.316.109.423;526.443.768.996.961;132.826.747.720.365;American
907.645.259.938.838;231.192.660.550.459;0.562691131498471;American
796.415.770.609.319;6;0.756272401433692;American
472.380.952.380.952;106.222.222.222.222;0.826984126984127;American
124.083.333.333.333;233.333.333.333.333;0.416666666666667;American
817.741.935.483.871;656.451.612.903.226;0.370967741935484;American
721.348.314.606.742;675.280.898.876.404;113.483.146.067.416;American
749.061.662.198.391;33.083.109.919.571;0.691689008042895;American
899.337.748.344.371;15.364.238.410.596;0.56953642384106;American
113.064.516.129.032;241.935.483.870.968;0.854838709677419;American
104.354.838.709.677;146.774.193.548.387;0;American
525.833.333.333.333;386.666.666.666.667;0.533333333333333;American
970.967.741.935.484;391.129.032.258.064;137.096.774.193.548;American
493.103.448.275.862;672.413.793.103.448;143.103.448.275.862;American
886.243.386.243.386;221.693.121.693.122;117.460.317.460.317;American
131.290.322.580.645;382.795.698.924.731;129.032.258.064.516;American
107.333.333.333.333;2;143.333.333.333.333;American
106.484.375;20.625;0.71875;American
829.098.360.655.738;262.704.918.032.787;0.340163934426229;American
690.909.090.909.091;445.454.545.454.545;0;American
745.161.290.322.581;716.129.032.258.065;329.032.258.064.516;American
682.022.471.910.112;325.842.696.629.213;0;American
10.875;0;0;American
670.833.333.333.333;1.675;0.341666666666667;American
950.806.451.612.903;157.258.064.516.129;0;American
117.833.333.333.333;325.833.333.333.333;0.916666666666667;American
717.204.301.075.269;186.021.505.376.344;0.43010752688172;American
417.741.935.483.871;0.467741935483871;0.532258064516129;American
879.032.258.064.516;783.870.967.741.936;12.741.935.483.871;American
136.451.612.903.226;138.709.677.419.355;0;American
106.296.296.296.296;0.833333333333333;261.111.111.111.111;American
226.532.887.402.453;384.392.419.175.028;0.179487179487179;Alaska
2;236.054.421.768.708;0;Alaska
283.779.217.121.937;57.212.052.942.833;0.174880315404112;Alaska
140.522.875.816.993;215.686.274.509.804;0;Alaska
570.454.545.454.545;338.636.363.636.364;0;Alaska
336.258.660.508.083;608.775.981.524.249;0.286374133949192;Alaska
285.626.911.314.985;694.495.412.844.037;0;Alaska
357.516.339.869.281;364.705.882.352.941;0.30718954248366;Alaska
575.155.279.503.106;727.018.633.540.373;0.574534161490683;Alaska
310.687.732.342.007;114.842.007.434.944;0.817843866171004;Alaska
373.509.933.774.834;578.145.695.364.238;232.450.331.125.828;Alaska
0;425.806.451.612.903;0;Alaska
479.518.072.289.157;116.024.096.385.542;397.590.361.445.783;Alaska
39.758.064.516.129;24.758.064.516.129;0;Alaska
320.071.684.587.814;680.286.738.351.254;0;Alaska
24.336.917.562.724;839.426.523.297.491;0;Alaska
3.56;5.22;0;Alaska
729.032.258.064.516;149.032.258.064.516;0.419354838709677;Alaska
546.774.193.548.387;198.709.677.419.355;0;Alaska
737.383.177.570.093;364.953.271.028.037;0;Alaska
273.566.878.980.892;32.515.923.566.879;0.267515923566879;Alaska
475.531.914.893.617;385.372.340.425.532;0.101063829787234;Alaska
0.712121212121212;121.212.121.212.121;0;Alaska
400.806.451.612.903;168.548.387.096.774;0.262096774193548;Alaska
406.593.406.593.407;116.483.516.483.516;150.549.450.549.451;Alaska
32.258.064.516.129;309.677.419.354.839;230.645.161.290.323;Alaska
437.096.774.193.548;958.064.516.129.032;0.913978494623656;Alaska
226.229.508.196.721;452.459.016.393.443;0;Alaska
0;435.483.870.967.742;32.258.064.516.129;Alaska
243.689.320.388.349;104.466.019.417.476;0;Alaska
208.064.516.129.032;124.354.838.709.677;0;Alaska
287.903.225.806.452;921.774.193.548.387;0;Alaska
3.075;9.425;0;Alaska
108.333.333.333.333;2.15;0.633333333333333;Alaska
1.35;2.5;0.533333333333333;Alaska
152.112.676.056.338;284.507.042.253.521;0.436619718309859;Alaska
467.741.935.483.871;17.741.935.483.871;0;Alaska
353.225.806.451.613;125.967.741.935.484;0;Alaska
596.774.193.548.387;832.258.064.516.129;0;Alaska
0;666.666.666.666.667;0;Alaska
407.692.307.692.308;457.142.857.142.857;0.0989010989010989;Alaska
32.258.064.516.129;0;0;Alaska
32.258.064.516.129;0;0;Alaska
767.741.935.483.871;52.258.064.516.129;0;Alaska
0;6.375;0;Alaska
967.741.935.483.871;967.741.935.483.871;0;Alaska
286.315.789.473.684;102.947.368.421.053;0.189473684210526;Alaska
166.666.666.666.667;5;166.666.666.666.667;Alaska
216.129.032.258.065;10.741.935.483.871;0;Alaska
136.559.139.784.946;331.182.795.698.925;10.752.688.172.043;Alaska
0;689.655.172.413.793;172.413.793.103.448;Alaska
294.642.857.142.857;516.071.428.571.429;464.285.714.285.714;Alaska
2;522.222.222.222.222;0;Alaska
584.517.766.497.462;907.741.116.751.269;0.191624365482233;Jet Blue
8.576;13.848;0;Jet Blue
594.852.941.176.471;197.794.117.647.059;0.735294117647059;Jet Blue
108.859.649.122.807;187.368.421.052.632;0;Jet Blue
118.192.567.567.568;101.655.405.405.405;0.168918918918919;Jet Blue
748.051.948.051.948;780.519.480.519.481;0;Jet Blue
170.545.454.545.455;810.909.090.909.091;0;Jet Blue
126.637.931.034.483;620.689.655.172.414;0.862068965517241;Jet Blue
11;13.76;0;Jet Blue
773.118.279.569.892;138.709.677.419.355;0;Jet Blue
110.987.654.320.988;220.987.654.320.988;0;Jet Blue
100.693.069.306.931;101.732.673.267.327;0.50990099009901;Jet Blue
